id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1289931238870982657,1289931238870982657,1596378547000,2020-08-02,17:29:07,???? º?? ???????,67875296,janattheocean,J McDaniel #impeachThePredator,,"HOW DARE you tell the TRUTH...This is unreal, GET this CON MAN out NOW...Trump will NOT tell the TRUTH...“Wrong!”: Trump slams Fauci over testimony on Covid-19 surge  http://a.msn.com/01/en-us/BB17sgVO?ocid=st …",[],['http://a.msn.com/01/en-us/BB17sgVO?ocid=st'],[],0,0,0,[],[],https://twitter.com/janattheocean/status/1289931238870982657,False,,0,,,,,,,"[{'user_id': '67875296', 'username': 'janattheocean'}]",,,,
1289931237591678984,1289917558821249025,1596378547000,2020-08-02,17:29:07,???? º?? ???????,908133204569346048,oinfo_uk,Oinfo UK,,"Medically Vulnerable people can be of any age.
Diabetes, Cardio, Liver and Asthma etc these problems dont just affect the over 50s

@DiabetesUK @asthmauk @TheBHF @LiverTrust
#coronavirusuk #covid19UK #COVID19 #Covid_19","['vintagecpk', 'borisjohnson', 'diabetesuk', 'asthmauk', 'thebhf', 'livertrust']",[],[],0,0,0,"['#coronavirusuk', '#covid19uk', '#covid19', '#covid_19']",[],https://twitter.com/oinfo_uk/status/1289931237591678984,False,,0,,,,,,,"[{'user_id': '908133204569346048', 'username': 'oinfo_uk'}, {'user_id': '2741488593', 'username': 'vintagecpk'}, {'user_id': '3131144855', 'username': 'BorisJohnson'}, {'user_id': '16864209', 'username': 'DiabetesUK'}, {'user_id': '20982609', 'username': 'asthmauk'}, {'user_id': '21751830', 'username': 'TheBHF'}, {'user_id': '44853190', 'username': 'LiverTrust'}]",,,,
1289931237381955585,1289931237381955585,1596378547000,2020-08-02,17:29:07,???? º?? ???????,922718458994860032,imnbiswas,Niladri Biswas,,"Get Well Soon Sir 🙏

Par ab to exams cancel karwa do. Hum aam students log kyase apna life risk lekar exam dene jayenge. Plz do something & help us 🙏
#AmitShahAbToExamsCancelKaro #AmitShahUnsafeHowStudentsSafe
#AmitShah
#Covid_19
#getwellsoonamitshah https://twitter.com/AmitShah/status/1289882101915893764 …",[],['https://twitter.com/AmitShah/status/1289882101915893764'],[],0,0,0,"['#amitshahabtoexamscancelkaro', '#amitshahunsafehowstudentssafe', '#amitshah', '#covid_19', '#getwellsoonamitshah']",[],https://twitter.com/imNBiswas/status/1289931237381955585,False,https://twitter.com/AmitShah/status/1289882101915893764,0,,,,,,,"[{'user_id': '922718458994860032', 'username': 'imNBiswas'}]",,,,
1289931236316602371,1289923217147060225,1596378547000,2020-08-02,17:29:07,???? º?? ???????,2236863804,fedupaton,fed upaton w/ #fakepresident,,"Again, Will, your prompt is an admission that DONALD JOHN TRUMP'S Task Force publishes misinformation about

the Corona Virus

Covid-19

and the numbers

AND STILL HAS NO FUCKING PLAN.",['saletan'],[],[],0,0,0,[],[],https://twitter.com/fedupaton/status/1289931236316602371,False,,0,,,,,,,"[{'user_id': '2236863804', 'username': 'fedupaton'}, {'user_id': '83374478', 'username': 'saletan'}]",,,,
1289931235054088194,1289931235054088194,1596378546000,2020-08-02,17:29:06,???? º?? ???????,1257732088289091585,empathypositive,EmPoster,,"Yeah, this is why I have stopped believing in #Karma, but in #Corona.

Screw #Ram, #Allah, #Jesus, et al. Pray to #Covid19  https://twitter.com/nuts2406/status/1289899617736224769 …",[],['https://twitter.com/nuts2406/status/1289899617736224769'],[],0,0,0,"['#karma', '#corona', '#ram', '#allah', '#jesus', '#covid19']",[],https://twitter.com/EmpathyPositive/status/1289931235054088194,False,https://twitter.com/nuts2406/status/1289899617736224769,0,,,,,,,"[{'user_id': '1257732088289091585', 'username': 'EmpathyPositive'}]",,,,
1289931233208672263,1289931233208672263,1596378546000,2020-08-02,17:29:06,???? º?? ???????,3025629027,tetraduzione,no love deep learning,,"What's happening in the .de land of Reason right now?

It might be we have been spreading something far worse than #Covid_19 
overseas. 

A present from .us to .eu.

#MaskUp #SocialDistancing now https://www.theguardian.com/world/video/2020/aug/01/masks-make-us-slaves-thousands-march-in-berlin-anti-lockdown-protest-video …",[],['https://www.theguardian.com/world/video/2020/aug/01/masks-make-us-slaves-thousands-march-in-berlin-anti-lockdown-protest-video'],[],0,0,0,"['#covid_19', '#maskup', '#socialdistancing']",[],https://twitter.com/tetraduzione/status/1289931233208672263,False,,0,,,,,,,"[{'user_id': '3025629027', 'username': 'tetraduzione'}]",,,,
1289931232910835719,1289409922136862721,1596378546000,2020-08-02,17:29:06,???? º?? ???????,168354279,jeremyboulerice,Jeremy,,TikTok collects facial data for social credit monitoring and covid-19 is a fraud 😂  pic.twitter.com/9VRDGNk2fK,['jchaltiwanger'],[],[],0,0,0,[],[],https://twitter.com/JeremyBoulerice/status/1289931232910835719,False,,1,,,,,,,"[{'user_id': '168354279', 'username': 'JeremyBoulerice'}, {'user_id': '192935052', 'username': 'jchaltiwanger'}]",,,,
1289931230729756672,1289642847696588805,1596378545000,2020-08-02,17:29:05,???? º?? ???????,958246314,vlottoisblotto,Joe Smith,,"Infinitely better, especially considering the death rates are being fraudulently pumped up by false positives. Also anyone who does with it in their system is counted. George Floyd was counted as a Covid-19 death.","['krptkin', 'a_fellow_man', 'nationalpost']",[],[],0,0,0,[],[],https://twitter.com/vlottoisblotto/status/1289931230729756672,False,,0,,,,,,,"[{'user_id': '958246314', 'username': 'vlottoisblotto'}, {'user_id': '1042198947274661888', 'username': 'krptkin'}, {'user_id': '3070557413', 'username': 'A_Fellow_Man'}, {'user_id': '14216661', 'username': 'nationalpost'}]",,,,
1289931227114254338,1289931227114254338,1596378544000,2020-08-02,17:29:04,???? º?? ???????,2246570950,teachersinkenya,TEACHERS IN KENYA ONLINE,,"KENYA WOMEN TEACHERS ASSOCIATION held sensitization trainings of #COVID19 in conjunction with @WHOKenya, @Amref_Kenya @EUinKenya in LAIKIPIA COUNTY. In attendance was @WomenTeachersKE National Treasurer, Madam Jecinta Ndegwa and teachers from various regions in Kenya. 
@eduint pic.twitter.com/j7eBKlmBVG","['whokenya', 'amref_kenya', 'euinkenya', 'womenteacherske', 'eduint']",[],['https://pbs.twimg.com/media/EebBnUrWsAEjGVk.jpg'],0,0,0,['#covid19'],[],https://twitter.com/TEACHERSinKENYA/status/1289931227114254338,False,,0,,,,,,,"[{'user_id': '2246570950', 'username': 'TEACHERSinKENYA'}, {'user_id': '821999852708102144', 'username': 'WHOKenya'}, {'user_id': '3110283177', 'username': 'Amref_Kenya'}, {'user_id': '1073553409', 'username': 'EUinKenya'}, {'user_id': '1111195002435239936', 'username': 'WomenTeachersKE'}, {'user_id': '49622107', 'username': 'eduint'}]",,,,
1289931225000337410,1289931225000337410,1596378544000,2020-08-02,17:29:04,???? º?? ???????,3237058188,kleinfeldtstacy,Stacy,,"ProPublica: Nobody Accurately Tracks Health Care Workers Lost to COVID-19. So She Stays Up At Night Cataloging the Dead..
 https://www.propublica.org/article/nobody-accurately-tracks-health-care-workers-lost-to-covid-19-so-she-stays-up-at-night-cataloging-the-dead#982561 …

via @GoogleNews",['googlenews'],['https://www.propublica.org/article/nobody-accurately-tracks-health-care-workers-lost-to-covid-19-so-she-stays-up-at-night-cataloging-the-dead#982561'],[],0,0,0,[],[],https://twitter.com/KleinfeldtStacy/status/1289931225000337410,False,,0,,,,,,,"[{'user_id': '3237058188', 'username': 'KleinfeldtStacy'}, {'user_id': '33584794', 'username': 'googlenews'}]",,,,
1289931218021163008,1289931218021163008,1596378542000,2020-08-02,17:29:02,???? º?? ???????,1255400778778492929,bigjoshug1,Chris brown,,Big Josh is the rock pub in Lira a good place we put a show there plz help me fine out mamaepatana with covid19,[],[],[],0,0,0,[],[],https://twitter.com/BigJoshUg1/status/1289931218021163008,False,,0,,,,,,,"[{'user_id': '1255400778778492929', 'username': 'BigJoshUg1'}]",,,,
1289931217740029954,1289931217740029954,1596378542000,2020-08-02,17:29:02,???? º?? ???????,80735782,lancejepsen,Lance Jepsen,,"Australia's Victoria declares disaster, sets curfew to curb COVID-19  http://dlvr.it/Rcrsn2 ",[],['http://dlvr.it/Rcrsn2'],[],0,0,0,[],[],https://twitter.com/lancejepsen/status/1289931217740029954,False,,0,,,,,,,"[{'user_id': '80735782', 'username': 'lancejepsen'}]",,,,
1289931216934842371,1289895372676947968,1596378542000,2020-08-02,17:29:02,???? º?? ???????,2302767709,seanmltfc,Sean Mo,,Arrogance or Ignorance ? Or just attention seeking ? You can come with me to visit my fathers grave (he died of Covid19 contracting it in hospital) .....you can also tell my mum its ok you think its funny,['westminsterwag'],[],[],0,0,0,[],[],https://twitter.com/SeanMLTFC/status/1289931216934842371,False,,0,,,,,,,"[{'user_id': '2302767709', 'username': 'SeanMLTFC'}, {'user_id': '712330422395543552', 'username': 'WestminsterWAG'}]",,,,
1289931214644604931,1289931214644604931,1596378541000,2020-08-02,17:29:01,???? º?? ???????,1158364648619630593,lorm_nava,Lorm Nava,,"Our Ushers ensuring our guest's sanitize their hands thoroughly before entering the Event Premises to help #StopTheSpread of #Covid19.
Your Safety is our priority!
#YouAreSafeWithUs #LormNavaUshers #LormNava #Ushers pic.twitter.com/eYTbTttIwN",[],[],['https://pbs.twimg.com/media/EebBmiJXsAErU3d.jpg'],0,1,0,"['#stopthespread', '#covid19', '#youaresafewithus', '#lormnavaushers', '#lormnava', '#ushers']",[],https://twitter.com/Lorm_Nava/status/1289931214644604931,False,,0,,,,,,,"[{'user_id': '1158364648619630593', 'username': 'Lorm_Nava'}]",,,,
1289931213306765313,1289931213306765313,1596378541000,2020-08-02,17:29:01,???? º?? ???????,1279228962,nicktompan,Nicholas Tompanis,,"COVID-19: The Plague that Loves America | Nature's Real Health. The virus wants YOU no matter what you choose to believe politically, religiously, nutritionally, or esoterically.
  https://naturesrealhealth.blogspot.com/2020/08/covid-19-plague-that-loves-america.html …",[],['https://naturesrealhealth.blogspot.com/2020/08/covid-19-plague-that-loves-america.html'],[],0,0,0,[],[],https://twitter.com/nicktompan/status/1289931213306765313,False,,0,,,,,,,"[{'user_id': '1279228962', 'username': 'nicktompan'}]",,,,
1289931212849442816,1289931212849442816,1596378541000,2020-08-02,17:29:01,???? º?? ???????,278841972,larashka,Larissa Milo-Dale,,"The results of a @UN creative call-out are in! Check out the #COVID_19 Response Creative Content Hub  https://unitednations.talenthouse.com  Whether for walls or digital messages, there's something perfect for your office, school and community spaces.  #supportartists #BeSafeOutThere  https://twitter.com/larashka/status/1246799865562247168 … pic.twitter.com/aN6011bU9t",['un'],"['https://unitednations.talenthouse.com', 'https://twitter.com/larashka/status/1246799865562247168']","['https://pbs.twimg.com/media/Eea_lmVXsAAjbWU.png', 'https://pbs.twimg.com/media/Eea_lmpXYAAWNCt.png', 'https://pbs.twimg.com/media/Eea_lmwWsAcPYNM.png', 'https://pbs.twimg.com/media/Eea_lm4X0AAeOey.png']",0,0,0,"['#covid_19', '#supportartists', '#besafeoutthere']",[],https://twitter.com/larashka/status/1289931212849442816,False,,0,,,,,,,"[{'user_id': '278841972', 'username': 'larashka'}, {'user_id': '14159148', 'username': 'UN'}]",,,,
1289931340201091076,1289931340201091076,1596378571000,2020-08-02,17:29:31,???? º?? ???????,834201,barmath,Barbara (Wear the Mask) Mathieson,,"When @realDonaldTrump gets #Covid_19, how long before he goes? #TrumpIsNotWell #TrumpTheDisaster #TrumpIsLosing #COVID19Pandemic",['realdonaldtrump'],[],[],0,0,0,"['#covid_19', '#trumpisnotwell', '#trumpthedisaster', '#trumpislosing', '#covid19pandemic']",[],https://twitter.com/BarMath/status/1289931340201091076,False,,0,,,,,,,"[{'user_id': '834201', 'username': 'BarMath'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1289931339873972225,1289931339873972225,1596378571000,2020-08-02,17:29:31,???? º?? ???????,1249719777507115009,bradvb4,@BradvBeuge,,"Would love to hear his answers!!
@MYANC can never answer for the damage they've caused through corruption. Feel sorry for #NelsonMandela looking over these thieves. 
Steenhuisen challenges Ramaphosa: Come face MPs on questionable Covid-19 contracts  https://www.news24.com/news24/SouthAfrica/News/steenhuisen-challenges-ramaphosa-come-face-mps-on-questionable-covid-19-contracts-20200801?isapp=true …",['myanc'],['https://www.news24.com/news24/SouthAfrica/News/steenhuisen-challenges-ramaphosa-come-face-mps-on-questionable-covid-19-contracts-20200801?isapp=true'],[],0,0,0,['#nelsonmandela'],[],https://twitter.com/BradvB4/status/1289931339873972225,False,,0,,,,,,,"[{'user_id': '1249719777507115009', 'username': 'BradvB4'}, {'user_id': '18759465', 'username': 'MYANC'}]",,,,
1289931339349753858,1289930493509505027,1596378571000,2020-08-02,17:29:31,???? º?? ???????,19829515,katefrancis68,kate francis,,"Also nothing has changed for me since easing lockdown. Haven't been to the beach, a park and sure as hell haven't been to a pub or restaurant! Just work and grocery shopping when needed. I'm not the one needing to stay at home. # over50 #covid19 #feckoffboris",[],[],[],0,0,0,"['#covid19', '#feckoffboris']",[],https://twitter.com/katefrancis68/status/1289931339349753858,False,,0,,,,,,,"[{'user_id': '19829515', 'username': 'katefrancis68'}]",,,,
1289931338896699392,1289931338896699392,1596378571000,2020-08-02,17:29:31,???? º?? ???????,1261997108078563329,pendanchi,MkenyaMzalendo,,"If you see your neighbor drinking alcohol at home with his friends, where can one report them? Kwa CS Kagwe, @MOH_Kenya ama @NPSOfficial_KE? #Covid_19 #alcoholban pic.twitter.com/Dh7C1ue5zl","['moh_kenya', 'npsofficial_ke']",[],['https://pbs.twimg.com/media/EebBtzeWAAEmyYy.jpg'],0,0,0,"['#covid_19', '#alcoholban']",[],https://twitter.com/PendaNchi/status/1289931338896699392,False,,0,,,,,,,"[{'user_id': '1261997108078563329', 'username': 'PendaNchi'}, {'user_id': '4871317955', 'username': 'MOH_Kenya'}, {'user_id': '3342530218', 'username': 'NPSOfficial_KE'}]",,,,
1289931331644743685,1268777926293504000,1596378569000,2020-08-02,17:29:29,???? º?? ???????,372110111,dansantos8,Dan Santos,,"74 new cases of COVID-19 were reported in Bacolod City on Aug 1, the highest single-day record of cases.

Of the total number, 55 were OFWs, 5 were LSIs, and 14 were local cases.

 https://mb.com.ph/2020/08/02/bacolod-records-highest-number-of-covid-19-cases-on-a-single-day/ …",[],['https://mb.com.ph/2020/08/02/bacolod-records-highest-number-of-covid-19-cases-on-a-single-day/'],[],0,0,0,[],[],https://twitter.com/DanSantos8/status/1289931331644743685,False,,0,,,,,,,"[{'user_id': '372110111', 'username': 'DanSantos8'}]",,,,
1289931329098797056,1289931329098797056,1596378569000,2020-08-02,17:29:29,???? º?? ???????,32444366,wchs8fox11,Eyewitness News,,"State health officials confirmed 119 new COVID-19 cases and one new death in West Virginia Sunday morning.

 https://wchstv.com/news/local/wva-adds-119-covid-19-cases-one-new-death-sunday …",[],['https://wchstv.com/news/local/wva-adds-119-covid-19-cases-one-new-death-sunday'],[],0,0,0,[],[],https://twitter.com/wchs8fox11/status/1289931329098797056,False,,0,,,,,,,"[{'user_id': '32444366', 'username': 'wchs8fox11'}]",,,,
1289931327555264517,1289931327555264517,1596378568000,2020-08-02,17:29:28,???? º?? ???????,278203379,kedzee669,Rick J Kedzior,,Friedman has to ditch the COVID-19 beard......he looks more like he belongs on a swamp people episode  pic.twitter.com/LAg5Jr5lyG,[],[],['https://pbs.twimg.com/media/EebBs46WsAEjZy2.jpg'],0,0,0,[],[],https://twitter.com/kedzee669/status/1289931327555264517,False,,0,,,,,,,"[{'user_id': '278203379', 'username': 'kedzee669'}]",,,,
1289931326498525186,1289931326498525186,1596378568000,2020-08-02,17:29:28,???? º?? ???????,1130862791802404864,thomaswikjr2,the mind of a mastermind,Target,"2 people just walked into the NE/Quarry @Target without face masks, and the guy at the door didn’t say anything. #Covid_19  pic.twitter.com/CLxEcAp1pU – at Target",['target'],[],[],0,0,0,['#covid_19'],[],https://twitter.com/thomaswikjr2/status/1289931326498525186,False,,1,,,,,,,"[{'user_id': '1130862791802404864', 'username': 'thomaswikjr2'}, {'user_id': '89084561', 'username': 'Target'}]",,,,
1289931326473166850,1289900924136128513,1596378568000,2020-08-02,17:29:28,???? º?? ???????,47220437,imking42,MJM,,It’s very inexpensive compared to other drugs they are pushing for Covid 19,['sharylattkisson'],[],[],0,0,0,[],[],https://twitter.com/IMKing42/status/1289931326473166850,False,,0,,,,,,,"[{'user_id': '47220437', 'username': 'IMKing42'}, {'user_id': '203226736', 'username': 'SharylAttkisson'}]",,,,
1289931322320801793,1289674638285447168,1596378567000,2020-08-02,17:29:27,???? º?? ???????,1106210690623131648,unicornmermai18,🧜🏽‍♀️ 🦄  #RESISTS,,What 401k? What jobs? We have neither at the moment t because the economy and jobs outlook is 👎 thanks to your lack of planning and leadership with Covid-19. I honestly have no idea what planet YOU live on. Have you looked out the window of your golden tower recently?,['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/unicornmermai18/status/1289931322320801793,False,,0,,,,,,,"[{'user_id': '1106210690623131648', 'username': 'unicornmermai18'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1289931321402224640,1289931321402224640,1596378567000,2020-08-02,17:29:27,???? º?? ???????,880503288520515585,armando3220,Armando32,,On the spot COVID-19 test could hit market by October: Canadian company - via @News1130 https://www.citynews1130.com/2020/08/01/rapid-graphene-covid-19-test/ …,['news1130'],['https://www.citynews1130.com/2020/08/01/rapid-graphene-covid-19-test/'],[],0,0,0,[],[],https://twitter.com/Armando3220/status/1289931321402224640,False,,0,,,,,,,"[{'user_id': '880503288520515585', 'username': 'Armando3220'}, {'user_id': '71080496', 'username': 'NEWS1130'}]",,,,
1289931321326759936,1289931321326759936,1596378567000,2020-08-02,17:29:27,???? º?? ???????,2226151218,jledteach,"Jess Ledbetter, Ed.D, NBCT",,Important myth busting read. Are deaths unrelated to COVID-19 being marked as COVID-19? Spoiler alert: it’s very unlikely.   https://www.abc15.com/news/state/are-deaths-unrelated-to-covid-19-being-marked-at-covid-19 …,[],['https://www.abc15.com/news/state/are-deaths-unrelated-to-covid-19-being-marked-at-covid-19'],[],0,0,0,[],[],https://twitter.com/JLedTeach/status/1289931321326759936,False,,0,,,,,,,"[{'user_id': '2226151218', 'username': 'JLedTeach'}]",,,,
1289931321205067778,1289931321205067778,1596378567000,2020-08-02,17:29:27,???? º?? ???????,46354552,shailesh505,shailesh gaikwad,,"9509 new Covid-19 cases in Maharashtra today. 
Total cases 4,41,228. Active cases 1,48,537. Recovered so far: 2,76,809 (9926 today). Casualties15,576 (260 today). Tests conducted so far: 22,55,701 #CoronaUpdates
#coronainmaharashtra",[],[],[],0,0,0,"['#coronaupdates', '#coronainmaharashtra']",[],https://twitter.com/shailesh505/status/1289931321205067778,False,,0,,,,,,,"[{'user_id': '46354552', 'username': 'shailesh505'}]",,,,
1289931321125543936,1289397528639791104,1596378567000,2020-08-02,17:29:27,???? º?? ???????,3109119412,njsaintsfan13,njsaintsfan,,"Mr. President...just say: ""The US has the most ACCURATE Covid 19 numbers on the planet because we are doing such a great job getting so many people tested.""
No other country even comes close, so their numbers cannot be trusted.  
Remember...the left loves scientific evidence!  pic.twitter.com/51OzJGmwXt",['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/njsaintsfan13/status/1289931321125543936,False,,1,,,,,,,"[{'user_id': '3109119412', 'username': 'njsaintsfan13'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1289931319925858304,1289931319925858304,1596378567000,2020-08-02,17:29:27,???? º?? ???????,922302955,vemvintage,Vintage Enterprise Memorabilia,,"WE ARE TOTALLY CONFUSED JOHN LEWIS DIED THEY HAD A HUUUUGE GATHERING IN CHURCH....PLEASE NOTICE NOT A MASK INSITE???
#church #Covid_19 #johnlewis #congress #liars #hypocrites #Democrats #Republicans #DrFauci #Fauci #BillGates #virus #pandemic #obama #clintons pic.twitter.com/HFBRndPIw1",[],[],['https://pbs.twimg.com/media/EebBsl4XoAA9SQL.jpg'],0,0,0,"['#church', '#covid_19', '#johnlewis', '#congress', '#liars', '#hypocrites', '#democrats', '#republicans', '#drfauci', '#fauci', '#billgates', '#virus', '#pandemic', '#obama', '#clintons']",[],https://twitter.com/VEMVintage/status/1289931319925858304,False,,0,,,,,,,"[{'user_id': '922302955', 'username': 'VEMVintage'}]",,,,
1289931316763353088,1289931316763353088,1596378566000,2020-08-02,17:29:26,???? º?? ???????,797547199928422401,inspiteoftrump,In Spite of Trump 🌊,,Can you sue if you contract COVID-19 if your employer requires you to work in unsafe circumstances?,[],[],[],0,0,0,[],[],https://twitter.com/InSpiteOfTrump/status/1289931316763353088,False,,0,,,,,,,"[{'user_id': '797547199928422401', 'username': 'InSpiteOfTrump'}]",,,,
1289931315983179778,1289931315983179778,1596378566000,2020-08-02,17:29:26,???? º?? ???????,786844519656488960,smithy1155_bot,Andys,,The news at  16:29:25 News Source: Express Title: China cover up: COVID-19 'created in military lab' not wet market says scientist who fled - Daily Express  http://tinyurl.com/y6srctdt  #news #headlines,[],['http://tinyurl.com/y6srctdt'],[],0,0,0,"['#news', '#headlines']",[],https://twitter.com/smithy1155_Bot/status/1289931315983179778,False,,0,,,,,,,"[{'user_id': '786844519656488960', 'username': 'smithy1155_Bot'}]",,,,
1289931313198358530,1289838815000100864,1596378565000,2020-08-02,17:29:25,???? º?? ???????,1130114124657119232,dakalomanti,✊🏿Aluta Continua 🇿🇦🇿🇦,,Yes it's out of hand now but the President will definitely solve the matter or else the public vote him out but i believe that he will restore the ANC and implement its strategies because those who were awarded Covid19 tenders will be publicly exposed and face consequences,"['mcbee_10', '300bars', 'mbalulafikile', 'cyrilramaphosa']",[],[],0,0,0,[],[],https://twitter.com/DakaloManti/status/1289931313198358530,False,,0,,,,,,,"[{'user_id': '1130114124657119232', 'username': 'DakaloManti'}, {'user_id': '3374110937', 'username': 'McBee_10'}, {'user_id': '1040660332535005184', 'username': '300bars'}, {'user_id': '2382362052', 'username': 'MbalulaFikile'}, {'user_id': '2987156301', 'username': 'CyrilRamaphosa'}]",,,,
1289931312103481345,1289931312103481345,1596378565000,2020-08-02,17:29:25,???? º?? ???????,1176454758770585600,jamescl72847215,James Clark,,If ever there was an event worth a global boycott this is it #tweetahug of Covid19 to China  https://twitter.com/Beijing2022/status/1289093438454009856 …,[],['https://twitter.com/Beijing2022/status/1289093438454009856'],[],0,0,0,['#tweetahug'],[],https://twitter.com/JamesCl72847215/status/1289931312103481345,False,https://twitter.com/Beijing2022/status/1289093438454009856,0,,,,,,,"[{'user_id': '1176454758770585600', 'username': 'JamesCl72847215'}]",,,,
1289931309356216321,1289931309356216321,1596378564000,2020-08-02,17:29:24,???? º?? ???????,227313985,dayoadesulu,Dayo Adesulu,,"Schools Reopen: Parents Decry Mandatory N25,000 Fee For Students- COVID:19 Test -  https://www.thecheernews.com/2020/08/02/schools-reopen-parents-decry-mandatory-n25000-fee-for-students-covid19-test/ …",[],['https://www.thecheernews.com/2020/08/02/schools-reopen-parents-decry-mandatory-n25000-fee-for-students-covid19-test/'],[],0,0,0,[],[],https://twitter.com/dayoadesulu/status/1289931309356216321,False,,0,,,,,,,"[{'user_id': '227313985', 'username': 'dayoadesulu'}]",,,,
1289940631956021249,1289940631956021249,1596380787000,2020-08-02,18:06:27,???? º?? ???????,241902765,stevenamcqueen,Steve McQueen,,"Donald Trump claims Anthony Fauci 'wrong' about cause of Covid-19 surge

Should have fired FaUci months ago.   🚫😷  https://www.theguardian.com/us-news/2020/aug/01/trump-covid-19-fauci-cases-testing …",[],['https://www.theguardian.com/us-news/2020/aug/01/trump-covid-19-fauci-cases-testing'],[],0,0,0,[],[],https://twitter.com/stevenamcqueen/status/1289940631956021249,False,,0,,,,,,,"[{'user_id': '241902765', 'username': 'stevenamcqueen'}]",,,,
1289940631549181954,1289895372676947968,1596380787000,2020-08-02,18:06:27,???? º?? ???????,18162662,jenniemacfie,Queen of Teacups 🕷️,,"Also, do you really want to remain conscious to the end while your lungs actually disintegrate? The accounts from medical personnel who've witnessed Covid19 deaths are horrific.","['melody_player', 'brucerisk', 'westminsterwag']",[],[],0,0,0,[],[],https://twitter.com/JennieMacfie/status/1289940631549181954,False,,0,,,,,,,"[{'user_id': '18162662', 'username': 'JennieMacfie'}, {'user_id': '2386726717', 'username': 'melody_player'}, {'user_id': '49642420', 'username': 'brucerisk'}, {'user_id': '712330422395543552', 'username': 'WestminsterWAG'}]",,,,
1289940630689337344,1289940630689337344,1596380786000,2020-08-02,18:06:26,???? º?? ???????,1224084486662451200,uveskha74617123,Uves Khan,,"Home Minister Amit Shah COVID -19 test positive.

Wishes him very speedy recovery and i hope our TV Media 📺 finally considering gives coverage to the increased Number of cases in INDIA instead of other Nonsense issues.",[],[],[],0,0,0,[],[],https://twitter.com/UvesKha74617123/status/1289940630689337344,False,,0,,,,,,,"[{'user_id': '1224084486662451200', 'username': 'UvesKha74617123'}]",,,,
1289940629779353602,1289727627448725505,1596380786000,2020-08-02,18:06:26,???? º?? ???????,822180485732438017,rangy42,Jan Levin,,Perhaps you should start with children in your husband's cages and then a plan to keep our children safe from gun violence and covid 19 as they go back to school. Oh wait you only do lip service.,"['gop', 'flotus']",[],[],0,0,0,[],[],https://twitter.com/rangy42/status/1289940629779353602,False,,0,,,,,,,"[{'user_id': '822180485732438017', 'username': 'rangy42'}, {'user_id': '11134252', 'username': 'GOP'}, {'user_id': '818876014390603776', 'username': 'FLOTUS'}]",,,,
1289940627463921665,1289940627463921665,1596380786000,2020-08-02,18:06:26,???? º?? ???????,1062288634693500928,rifnote,Rifnote News Aggregates,,Ogun to subject SS3 boarding students to COVID-19 test -  http://tinyurl.com/y3v2263y ,[],['http://tinyurl.com/y3v2263y'],[],0,0,0,[],[],https://twitter.com/rifnote/status/1289940627463921665,False,,0,,,,,,,"[{'user_id': '1062288634693500928', 'username': 'rifnote'}]",,,,
1289940623051460608,1289940623051460608,1596380785000,2020-08-02,18:06:25,???? º?? ???????,173978918,eateraustin,Eater Austin,,Liability protections would prevent people from suing their employers if they contract COVID-19 on the job (via Eater)  https://trib.al/AJWpFpf ,[],['https://trib.al/AJWpFpf'],[],0,0,0,[],[],https://twitter.com/EaterAustin/status/1289940623051460608,False,,0,,,,,,,"[{'user_id': '173978918', 'username': 'EaterAustin'}]",,,,
1289940622044848129,1289939973831966720,1596380784000,2020-08-02,18:06:24,???? º?? ???????,1054693110586978304,handicapper53,Handicapper53🇺🇸,,"After a bunch of covid19 positives after the first couple weeks, there won't be a season See Phillies baseball😋😋😋🏈🏈🏈🇺🇸🇺🇸🇺🇸",['covers'],[],[],0,0,0,[],[],https://twitter.com/handicapper53/status/1289940622044848129,False,,0,,,,,,,"[{'user_id': '1054693110586978304', 'username': 'handicapper53'}, {'user_id': '26006232', 'username': 'Covers'}]",,,,
1289940617271767041,1289924358010474496,1596380783000,2020-08-02,18:06:23,???? º?? ???????,711924088789282816,kgoogley,Wayfinder,,That’s right. Then it became the no one ever can get sick campaign. So I guess we’ll all die! Just not from COVID-19.,['timcast'],[],[],0,0,0,[],[],https://twitter.com/Kgoogley/status/1289940617271767041,False,,0,,,,,,,"[{'user_id': '711924088789282816', 'username': 'Kgoogley'}, {'user_id': '27000730', 'username': 'Timcast'}]",,,,
